id,link,price,title,ilan_no,yer,oda,metrekare,bina_yasi,kat,banyo
3219,https://www.hurriyetemlak.com/konut-satilik/denizli-merkez-gumuscay-emlakcidan-bina/detay/32375997,149500,PRESTİJ GAYRİMENKULDEN NAZ BAYRAĞA YAKIN BÖLGEDE 2+1 105 M2,50083-5261,Denizli/Merkez/Gümüşçay,3,105,0,0,1
3220,https://www.hurriyetemlak.com/konut-satilik/eskisehir-tepebasi-sutluce-emlakcidan-daire/detay/32389383,106000,OSCAR'DAN FULL EŞYALI 850 TL KİRACILI ASANSÖRLÜ ANKASTRELİ 1+1 ,89198-1255,Eskişehir/Tepebaşı/Sütlüce,2,58,0,1,1
3221,https://www.hurriyetemlak.com/konut-satilik/mugla-mentese-muslihittin-emlakcidan-daire/detay/32379548,230000,MUSLİHİTTİN MAHALLESİ'NDE FIRSAT FİYATLI MASRAFSIZ 2+1,88464-711,Muğla/Menteşe/Muslihittin,3,75,10,0,1
3222,https://www.hurriyetemlak.com/konut-satilik/izmir-buca-guven-emlakcidan-daire/detay/32380596,235000,Yeditepe Gayrimenkul'den Ara Kat Sıfır Doğalgazlı 2+1 Daire,106153-54,İzmir/Buca/Güven,3,90,0,3,1
3223,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32379509,250000,ALTINOLUK BİLGİÇ EMLAK'TAN SATILIK DAİRE,101618-39,Balıkesir/Edremit/Altınoluk,3,80,11,2,1
3224,https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-tellidere-emlakcidan-daire/detay/32378293,245000,TELLİDEREDE BULVAR ÜZERİ SİTE İÇİNDE YÜZME HAVUZLU KAÇMAZ LÜKSS,74234-8693,Adana/Seyhan/Tellidere,4,150,0,8,2
3225,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkadim-emlakcidan-daire/detay/32380505,700000,LEVENT'TEN ÇANKAYA KONUT KULELERİ'NDE 4+1+ 2 BANYO,36851-7836,Ankara/Çankaya/İlkadım,5,180,15,19,2
3226,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-oguzlar-emlakcidan-daire/detay/32368642,198000, ULAS EMLAK ELVANKENT ADLİYE BİTİŞİĞİ SİTE İÇERSİ GÜNEY MANZARA,1493-11366,Ankara/Etimesgut/Oğuzlar,4,100,17,4,1
3227,https://www.hurriyetemlak.com/konut-satilik/corum-merkez-bahcelievler-emlakcidan-bina/detay/32396495,158000,CENGİZ YAPI- ÇORUM İPEKLİ ÇEVRESİ 2+1 SATILIK SIFIR DAİR,104765-312,Çorum/Merkez/Bahçelievler,3,100,0,1,1
3228,https://www.hurriyetemlak.com/konut-satilik/izmir-buca-yigitler-emlakcidan-daire/detay/32380903,465000,AK-EV EMLAK GÜVENCESİYLE VERGİ DAİRESİ CİVARI ULTRALÜKS ARAKAT ,10377-2840,İzmir/Buca/Yiğitler,4,150,1,2,2
3229,https://www.hurriyetemlak.com/konut-satilik/samsun-atakum-yenimahalle-emlakcidan-daire/detay/32376056,270000,Samyap'tan Atakum'da Cağaloğlu'na 1Sokak Satılık 3+1 Sıfır Daire,86121-2498,Samsun/Atakum/Yenimahalle,4,148,0,5,2
3230,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilker-emlakcidan-daire/detay/32376087,232000,REŞADİYE'DEN İLKER MAH.CADDE YAKINI 3+1 1 KAT 110 M2 DAİRE,46649-6881,Ankara/Çankaya/İlker,4,110,15,1,1
3231,https://www.hurriyetemlak.com/konut-satilik/kastamonu-merkez-budamis-budamis-emlakcidan-daire/detay/32371961,140000,"KASTAMALL ALIŞVERİŞ MERKEZİNE YAKIN KONUMDA,KAZANLI YATIRIM",95155-579,Kastamonu/Merkez/Budamış (Budamış),3,100,0,6,1
3232,https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-altunizade-emlakcidan-daire/detay/32367573,875000,ÜSKÜDAR BAĞLARBAŞI SATILIK 4+1 LÜKS SIFIR DUBLEKS KW Konak'S,55247-4396,İstanbul/Üsküdar/Altunizade,5,165,0,0,2
3233,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkadim-emlakcidan-daire/detay/32384486,255000, POLAT 2'DEN BANKALAR DURAĞINDA NAME SOKAK TA VADİ MANZARALI 3+1,14072-9209,Ankara/Çankaya/İlkadım,4,120,25,0,1
3234,https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32368731,8750000,"Ulus Sol Adnan Saygun üzerinde,Prestijli Binada,Manzaralı Arakat",60362-51079,İstanbul/Beşiktaş/Ulus,4,170,20,2,2
3235,https://www.hurriyetemlak.com/konut-satilik/istanbul-esenyurt-sultaniye-emlakcidan-daire/detay/32388055,300000,ARA'DAN SATILIK EKSTRA BAKIMLI 3+1 DAİRE,59537-999,İstanbul/Esenyurt/Sultaniye,4,139,8,1,2
3236,https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-yildiztepe-emlakcidan-daire/detay/32360627,218000,YILDIZTEPEDE YÜKSEK GİRİŞ 3+1 FULL+FULL MASRAFSIZ SÜPERLÜKS,65739-8361,Ankara/Altındağ/Yıldıztepe,4,135,3,0,1
3237,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32366388,144000, AKTİF TEN AKÇAY İKİZÇAY DA SATILIK 70M2**MUHTEŞEM**1+1 DAİRE,84036-5461,Balıkesir/Edremit/Akçay,2,75,0,4,1
3238,https://www.hurriyetemlak.com/konut-satilik/balikesir-ayvalik-kucukkoy-emlakcidan-daire/detay/32384113,209999,DOĞAN EMLAK SARIMSAKLI MERKEZDE LUKS BAKIMLI DAİRE,6623-1550,Balıkesir/Ayvalık/Küçükköy,3,105,20,4,1
3239,https://www.hurriyetemlak.com/konut-satilik/balikesir-bandirma-ihsaniye-emlakcidan-daire/detay/32380651,140000,"İHSANİYE KURTULUŞ CD. de , 2+1, 95 m2, SATILIK DAİRE",101112-140,Balıkesir/Bandırma/İhsaniye,3,100,25,4,1
3240,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-metin-oktay-emlakcidan-daire/detay/32380904,250000,TURGUT EMLAK'TAN SEYRAN'A YAKIN 1.KAT SIFIR 3+1 SATILIK DAİRE,6574-1725,Ankara/Çankaya/Metin Oktay,4,114,0,1,1
3241,https://www.hurriyetemlak.com/konut-satilik/istanbul-avcilar-universite-emlakcidan-daire/detay/32392166,550000,AVCILAR ÜNİVERSİTE MAH.E5 e YAKIN 200m2 DUBLEKS DAİRE,97835-99,İstanbul/Avcılar/Üniversite,6,200,1,4,2
3242,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32387337,1295000, FENERBAHÇE BURUNDA 140M2 EBEVEYNLİ 1 YILLIK!!!,1723-3055,İstanbul/Kadıköy/Fenerbahçe,4,140,0,3,2
3243,https://www.hurriyetemlak.com/konut-satilik/tekirdag-cerkezkoy-baglik-emlakcidan-daire/detay/32368324,146000,SATILIK LÜX 2+1 DAİRE !!!,77852-23659,Tekirdağ/Çerkezköy/Bağlık,3,110,0,0,1
3244,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yapracik-emlakcidan-daire/detay/32366100,124000,YAPRACIK TOKİ 7.BÖLGE'DE 2+1 TAPULU SATILIK DAİRE,82917-9420,Ankara/Etimesgut/Yapracık,3,85,5,9,1
3245,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-sehit-osman-avci-emlakcidan-residence/detay/32381252,110000,GÖKSU ARI GAYRİMENKULDEN SATILIK 1+0 RESİDENCE DAİRE,103580-21,Ankara/Etimesgut/Şehit Osman Avcı,1,33,4,10,1
3246,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-uskumrukoy-emlakcidan-villa/detay/32368428,2500000, MEGA WORLD'DEN İSKANLI SİTEDE ŞIK TASARLANMIŞ İKİZVİLLA,66333-3407,İstanbul/Sarıyer/Uskumruköy,5,325,0,0,4
3247,https://www.hurriyetemlak.com/konut-satilik/eskisehir-odunpazari-kurtulus-emlakcidan-daire/detay/32378024,560000,YUVA'dan KURTULUŞ MH. VATAN CD. SATILIK SIFIR 3+1,63496-3071,Eskişehir/Odunpazarı/Kurtuluş,4,140,0,4,1
3248,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-efeler-emlakcidan-daire/detay/32379449,138000,DİDİM SATILIK HAFTANIN FIRSATI KAÇMAZZ YÜKSEK GİRİŞ 1+1 DAİRE ,61727-2286,Aydın/Didim/Efeler,2,60,4,0,1
3249,https://www.hurriyetemlak.com/konut-satilik/istanbul-zeytinburnu-maltepe-emlakcidan-daire/detay/32395023,390000,Topkapı Inistanbul 1+1 Satılık Daire,45238-4690,İstanbul/Zeytinburnu/Maltepe,2,49,1,1,1
3250,https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-gurselpasa-emlakcidan-daire/detay/32385210,225000,KONAK'tan Gürselpaşa'da 3+1+G.O'lı Sıfır Lüks Bahçe Katı Cazip,1500-16597,Adana/Seyhan/Gürselpaşa,4,160,0,0,2
3251,https://www.hurriyetemlak.com/konut-satilik/izmir-karabaglar-yurdoglu-emlakcidan-daire/detay/32376886,425000,Öğretmen Emlak'tan Yurtoğlu Folkart ta 3+1 Satılık Daire,23746-12120,İzmir/Karabağlar/Yurdoğlu,4,150,0,6,1
3252,https://www.hurriyetemlak.com/konut-satilik/eskisehir-tepebasi-yenibaglar-emlakcidan-daire/detay/32362850,140000,ANADOLU ÜNİVERSİTESİNİN ARKASINDA 1+1 65M2 DAİREMİZ SATILIKTIR. ,96191-290,Eskişehir/Tepebaşı/Yenibağlar,2,65,2,4,1
3253,https://www.hurriyetemlak.com/konut-satilik/izmir-bornova-mevlana-emlakcidan-daire/detay/32372752,275000,Bornova da Ege üniversitesine yakın süper lokasyonu olan daire,61122-700,İzmir/Bornova/Mevlana,3,90,0,3,1
3254,https://www.hurriyetemlak.com/konut-satilik/denizli-merkez-degirmenonu-emlakcidan-daire/detay/32373440,205000,"KARAMAN PAZARI YAKINI SATILIK 140 M2 DAİRE 205,000 TL PAZARLIKLI",94573-132,Denizli/Merkez/Değirmenönü,4,155,18,5,1
3255,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32367418,1595000,NAR'DAN CADDEBOSTAN SAHİLDE ÖNÜ KAPANMAZ DENİZ MANZARALI SIFIR,107542-15,İstanbul/Kadıköy/Caddebostan,4,140,0,11,2
3256,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-mehmet-akif-ersoy-emlakcidan-daire/detay/32373779,290000,FİRMAMIZDAN MEHMET AKİF ERSOY DA OTOPARKLI ASANSÖRLÜ 2+1 85m2,43996-7510,İstanbul/Kağıthane/Mehmet Akif Ersoy,3,87,0,1,1
3257,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-tunahan-emlakcidan-daire/detay/32362151,177500,Eryaman Baran Emlak - full yapılı 3+1 daire içi sıfır yapılı,1264-3994,Ankara/Etimesgut/Tunahan,4,100,18,1,1
3258,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yapracik-emlakcidan-daire/detay/32366201,117500,YAPRACIK TOKİ'DE TAPULU 2+1 YATIRIMLIK DAİRE,82917-9425,Ankara/Etimesgut/Yapracık,3,85,5,2,1
3259,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32393255,360000,PEHLİVAN EMLAK'TAN ALTINOLUK MERKEZDE SATILIK DAİRELER,79470-831,Balıkesir/Edremit/Altınoluk,3,90,0,3,1
3260,https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-ornekkoy-emlakcidan-bina/detay/32379895,215000,Merkezi Konumda Yatırım Değeri Yüksek 1+1 60 M2 Satılık Daire,2186-6146,İzmir/Karşıyaka/Örnekköy,2,60,0,1,1
3261,https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-buyuksehir-emlakcidan-daire/detay/32369898,390000,E5 Yakını İçi Yeni Temiz Masrafsız Okul Market Avm Çarşı Yakını ,17468-9569,İstanbul/Beylikdüzü/Büyükşehir,4,145,18,11,1
3262,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32383723,289000, ALTINORAN GÖL EVLERİ BÜYÜK TİP 1+1,31397-4856,Ankara/Çankaya/İlkbahar,2,89,1,3,1
3263,https://www.hurriyetemlak.com/konut-satilik/izmir-bornova-ataturk-emlakcidan-daire/detay/32383261,200000,BALTAŞ GAYRİMENKUL ACİL SATILIK KİRACILI DOĞALGAZLI DAİRE,17761-2454,İzmir/Bornova/Atatürk,3,100,15,0,1
3264,https://www.hurriyetemlak.com/konut-satilik/istanbul-beyoglu-kalyoncu-kullugu-emlakcidan-daire/detay/32368900,575000,ÖMER HAYYAM'DA SATILIK EN GÜZEL YENİLENMİŞ 2+1 SATILIK DAİRE! ,67104-1105,İstanbul/Beyoğlu/Kalyoncu Kulluğu,3,110,30,6,1
3265,https://www.hurriyetemlak.com/konut-satilik/konya-selcuklu-aydinlikevler-emlakcidan-daire/detay/32384737,490000,AKİFOĞLU SATIYOR KENT PLAZAYA YÜRÜME MESAFESİNDE SIFIR LÜKS 5+2,56086-1049,Konya/Selçuklu/Aydınlıkevler,7,300,0,3,2
3266,https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-tahilpazari-emlakcidan-daire/detay/32390512,239000,"**MARK ANTALYA AVM YANI DENİZ MANZ, KATTA, ASANSÖRLÜ 3+1 SATILIK",65411-16,Antalya/Muratpaşa/Tahılpazarı,4,135,20,6,1
3267,https://www.hurriyetemlak.com/konut-satilik/hatay-iskenderun-ismet-inonu-emlakcidan-bina/detay/32402875,115000,HATAY İSKENDERUN İSMET İNÖNÜ MAH SATILIK LÜX 2+1 DAİRE,9435-1143,Hatay/İskenderun/İsmet İnönü,3,95,0,0,1
3268,https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-kucuk-cigli-emlakcidan-daire/detay/32375445,340000,ÇİĞLİ MERKEZ SIFIR DUBLEKS SÜPER LÜKS DAİRE,107581-3,İzmir/Çiğli/Küçük Çiğli,4,135,0,1,2
3269,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yasamkent-emlakcidan-daire/detay/32384440,675000,PARK MOZAİK - MESA SİTESİNDE 115 m2 2+1 SATILIK DAİRE,4744-7486,Ankara/Çankaya/Yaşamkent,3,115,1,0,2
3270,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32393598,235000,HOME EXPERT TEN AKÇAY DA SATILIK MASRAFSIZ 2+1 ARA KAT DAİRE,106647-55,Balıkesir/Edremit/Akçay,3,110,18,2,2
3271,https://www.hurriyetemlak.com/konut-satilik/eskisehir-odunpazari-sumer-emlakcidan-bina/detay/32385273,440000,AKADEMİ EMLAK'TAN SÜMER'DE GARAJLI ASANSÖRLÜ SIFIR DUBLEKS 4+1,52154-2602,Eskişehir/Odunpazarı/Sümer,5,170,0,2,2
3272,https://www.hurriyetemlak.com/konut-satilik/malatya-yesilyurt-cilesiz-emlakcidan-daire/detay/32380038,330000,WORLDKEY ODT GAYRİMENKUL'DEN KİLERLİ 4+1 SATILIK DAİRE,83914-229,Malatya/Yeşilyurt/Çilesiz,5,240,10,6,2
3273,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-aksemsettin-emlakcidan-daire/detay/32362128,168000,MAMAK DOGUKENT'DE CANTANEM'DEN BU DAİRE KAÇMAZ KELEPİR ACİLLLL ,88773-170,Ankara/Mamak/Akşemsettin,4,128,4,2,2
3274,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-ortabayir-emlakcidan-residence/detay/32369991,485000,34 İNN LEVENT'TE FIRSAT REZİDANS DAİRESİ (BÖYLE FİYAT YOK)..,39781-3384,İstanbul/Kağıthane/Ortabayır,2,59,0,4,1
3275,https://www.hurriyetemlak.com/konut-satilik/izmir-bergama-zafer-emlakcidan-daire/detay/32398350,385000,Bergama Zafer mahallesinde satılık 3+1 145 m2 daire,76187-1045,İzmir/Bergama/Zafer,4,145,11,4,1
3276,https://www.hurriyetemlak.com/konut-satilik/izmir-tire-ibni-melek-emlakcidan-daire/detay/32366452,425000,Dubleks daire sevenler için,92648-124,İzmir/Tire/İbni Melek,5,170,0,0,3
3277,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yildizevler-emlakcidan-bina/detay/32369894,210000,FIRSAT BÖLGENIN EN GÜZEL YERİNDE 1+1 SATILIK DAİRE***,31397-4766,Ankara/Çankaya/Yıldızevler,2,120,0,1,1
3278,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-celiktepe-emlakcidan-daire/detay/32400479,530000,"ÇELİKTEPE'DE,METROYA 9 DK. 4+1, 135 M2,SATILIK DUBLEKS,ARTUM'DAN",81240-7107,İstanbul/Kağıthane/Çeliktepe,5,135,0,5,2
3279,https://www.hurriyetemlak.com/konut-satilik/izmir-seferihisar-ataturk-emlakcidan-yazlik/detay/32396713,440000,SEFERİHİSAR'DA HARİKA DENİZ MANZARALI 3+1 SATILIK DUBLEKS YAZLIK,97586-187,İzmir/Seferihisar/Atatürk,4,130,25,0,1
3280,https://www.hurriyetemlak.com/konut-satilik/ordu-altinordu-karsiyaka-emlakcidan-daire/detay/32386383,259000,Realty-Tr Ordu'dan Karşıyaka'da Özvatan Sitesi Satılık 3+1 Daire,107241-69,Ordu/Altınordu/Karşıyaka,6,155,0,9,2
3281,https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32381974,480000,Beylikdüzü Adnan Kahvecide 3+1 160m2 otopark ve cadde cepheli ,99542-112,İstanbul/Beylikdüzü/Adnan Kahveci,4,160,0,2,2
3282,https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-mimar-sinan-emlakcidan-daire/detay/32381295,389000,GÖRÜLMEYE DEĞER 4+1 180M2 GİYİNME ODALI KİLERLİ SIFIR LÜKS DAİRE,27938-66,Ankara/Pursaklar/Mimar Sinan,5,180,0,3,2
3283,https://www.hurriyetemlak.com/konut-satilik/kastamonu-merkez-budamis-emlakcidan-daire/detay/32394323,140000,SİZ BU FIRSATLARI KAÇIRMAZSINIZ.............,73231-1317,Kastamonu/Merkez/Budamış,3,100,0,2,1
3284,https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-dumlupinar-emlakcidan-daire/detay/32399651,155000,bursa görükle satılık 2+1 65m arakat eşyasız daire,82392-432,Bursa/Nilüfer/Dumlupınar,3,65,0,2,1
3285,https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-gurselpasa-emlakcidan-daire/detay/32383990,470000,TURYAPTAN GÜRSELPAŞA'DA 4+1 G.ODALI FULL+FULL SIFIR DAİRE,4476-26080,Adana/Seyhan/Gürselpaşa,5,220,0,3,2
3286,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-efeler-emlakcidan-daire/detay/32390268,175000,DİDİMDE SATILIK 2+1 AÇIK MUTFAK,71170-204,Aydın/Didim/Efeler,3,85,10,0,1
3287,https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-ata-emlakcidan-daire/detay/32367508,275000,ERYAMAN ATA MAH KARADENİZ SİT. SATILIK GÜNEY DOĞU CEPHE 5.KAT,66658-444,Ankara/Yenimahalle/Ata,4,145,8,5,2
3288,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-emirgan-emlakcidan-villa/detay/32374478,12850000,EMİRGAN DA SATILIK BOĞAZ MANZARALI MÜSTAKİL VİLLA lux istinye,9636-12221,İstanbul/Sarıyer/Emirgan,6,700,25,0,3
3289,https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-mimar-sinan-emlakcidan-daire/detay/32365026,320000,ÜSKÜDAR ÖZYILMAZ ÜNİVERSİTESİ SOKAĞINDA 2+1 80M2 ÇİFT CEPHE,65704-5004,İstanbul/Üsküdar/Mimar Sinan,3,85,26,2,1
3290,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32383366,1975000, FENERBAHÇE ÇİFTEHAVUZLAR SAHİLİNDE 200M2 SIFIR!!!,1723-3022,İstanbul/Kadıköy/Fenerbahçe,5,200,0,6,2
3291,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32384417,1400000,CADDEBOSTANDA BAĞDATA YÜRÜME MESAFESİNDE BALKONLU 112m2 NET 3+1,3010-72169,İstanbul/Kadıköy/Caddebostan,4,145,0,8,2
3292,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32392505,260000, ASIA EMLAKTAN TRENDİST KONUTLARINA YAKIN 1.KAT KONUMLU 1+1,73540-6024,İstanbul/Ataşehir/Kayışdağı,2,1,6,0,1
3293,https://www.hurriyetemlak.com/konut-satilik/izmir-buca-yaylacik-emlakcidan-daire/detay/32376385,200000,BUCA YAYLACIK MAHALLESİNDE 2+1 D.GAZLI SATILIK DAİRE,76720-255,İzmir/Buca/Yaylacık,3,80,0,0,1
3294,https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32378692,395000,Başokur'dan yayla çamlık cadesine çok yakın asansörlü 3+1 arakat,70388-1778,İstanbul/Bahçelievler/Siyavuşpaşa,4,130,25,4,1
3295,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-residence/detay/32403416,700000,MASLAK ECLİPSE RESİDENCE 1+1 YATIRIMCIYA FIRSAT DAİRE,81182-4710,İstanbul/Sarıyer/Maslak,2,80,3,10,1
3296,https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-gulpinar-emlakcidan-daire/detay/32391270,280000, *HAYAL EMLAK'DAN* TERAS BALKONLU FULL MANZARALI KATTA 3+1 DAİRE,56119-12242,Ankara/Altındağ/Gülpınar,4,135,0,1,1
3297,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32392709,172000,AKÇAY ERENLER GAYRİMENKUL'DEN ALTINKUMDA SATILIK2+1 DAİRE,74389-1274,Balıkesir/Edremit/Akçay,3,85,0,3,2
3298,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-misket-emlakcidan-bina/detay/32390756,165000,KRC'DEN MİSKET MAHALLESİ DÜZLÜKTE KATTA 3+1 SATILIK DAİRE,40243-6326,Ankara/Mamak/Misket,4,115,8,1,1
3299,https://www.hurriyetemlak.com/konut-satilik/eskisehir-odunpazari-gultepe-emlakcidan-daire/detay/32366427,139500,GÜLTEPE MAH. TRAMVAY YAKINI KELEPİR 2+1 SATILIK DAİRE S-426,49293-7343,Eskişehir/Odunpazarı/Gültepe,3,80,0,3,1
3300,https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32392482,370000,"Marcity'den, Satılık Masrafsız Arakat 2+1 110m Daire",81475-2911,İstanbul/Bahçelievler/Siyavuşpaşa,3,110,28,4,1
3301,https://www.hurriyetemlak.com/konut-satilik/tekirdag-corlu-muhittin-emlakcidan-daire/detay/32377245,156000,ÇORLUNUN EN GÖZDE MAHALESİ MÜHİTTİNDA İÇİ FUL YAPILI 2+1 DAİRE ,85929-3164,Tekirdağ/Çorlu/Muhittin,3,110,20,1,1
3302,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32364854,1300000,Istanbul Maslak 1453te Lüks Harika Lüks 2 Artı 1,69537-49870,İstanbul/Sarıyer/Maslak,3,146,0,7,2
3303,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32389379,255000, ASIA EMLAKTAN YEDİTEPE ANA KAPIYA YÜRÜME 2 DK BALKONLU LÜX 1+1,73540-6011,İstanbul/Ataşehir/Kayışdağı,2,60,0,2,1
3304,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-villa/detay/32388761,700000,HAKAN'DAN ALTINOLUK AVCILAR DA **MUHTEŞEM GÜZELLİKTE BİR VİLLA**,97600-1137,Balıkesir/Edremit/Altınoluk,4,140,0,0,2
3305,https://www.hurriyetemlak.com/konut-satilik/izmir-konak-goztepe-emlakcidan-daire/detay/32372105,320000,İNÖNÜ CADDESİNE 50 M MESAFEDE BÜTÜN ODALARI AYDINLIK S 2031,7516-3682,İzmir/Konak/Göztepe,4,125,35,4,1
3306,https://www.hurriyetemlak.com/konut-satilik/antalya-kepez-kutukcu-emlakcidan-daire/detay/32393368,190000,ÜNAL'DAN KEPEZ KÜTÜKÇÜ'DE ACİL SATILIK SIFIR ASANSÖRLÜ 2+1,90618-718,Antalya/Kepez/Kütükçü,3,100,0,1,1
3307,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32373951,370000,ALTINOLUKTA SATILIK DAİRE MERKEZDE MANTOLAMALI ULTRA LÜX,18513-2313,Balıkesir/Edremit/Altınoluk,3,90,0,2,1
3308,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-cengizhan-emlakcidan-daire/detay/32366245,205000,KALEKIŞLADAN CADDE ÜSTÜ FUL YAPILI SATILIK 3+1 DAİRE,59864-2445,Ankara/Mamak/Cengizhan,4,120,6,4,1
3309,https://www.hurriyetemlak.com/konut-satilik/istanbul-kartal-cevizli-emlakcidan-daire/detay/32381923,500000,DİRECTTEN HASTANE-ADLİYE METROSUNA YAKIN ULTRA LÜKS SIFIR 3+1,3447-15427,İstanbul/Kartal/Cevizli,4,135,0,7,2
3310,https://www.hurriyetemlak.com/konut-satilik/sakarya-karasu-yali-emlakcidan-yazlik/detay/32367359,135000, 135.000 TL SIFIR 2+1 ÜST KAT LÜX DAİRE...KARASU ÇİĞDDEM EMLAK İ,93427-416,Sakarya/Karasu/Yalı,3,78,0,3,1
3311,https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-ali-ersoy-emlakcidan-daire/detay/32361688,390000,GARANTİ EMLAK EN İYİLERİ SİZLERLE BULUŞTURMAYA DEVAM EDİYOR ,65739-8368,Ankara/Altındağ/Ali Ersoy,5,175,2,1,2
3312,https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-turkali-emlakcidan-daire/detay/32393584,1200000,ASSA-BEŞİKTAŞ MERKEZDE SIFIR BİNADA ASANSÖRLÜ MANZARALI DAİRE,4241-2078,İstanbul/Beşiktaş/Türkali,3,75,0,3,1
3313,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32361314,260000,Merkezi Konum'da 3+1 Ön Cephe Yunus Emre Cad.Yakın,52014-4756,Ankara/Keçiören/İncirli,4,135,30,2,1
3314,https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-yuksekalan-emlakcidan-daire/detay/32384898,193000,MURATPAŞA YÜKSEKALAN MAH 2+1 110M2 KAT 3,89009-1183,Antalya/Muratpaşa/Yüksekalan,3,115,6,3,1
3315,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-ayvali-emlakcidan-daire/detay/32374578,140000,SANCAKTEPE'DE FULL YAPILI BULVARA CEPHE 3+1 SATILIK DAİRE,87967-6831,Ankara/Keçiören/Ayvalı,4,120,0,0,1
