id	link	price	title	ilan_no	yer	oda	metrekare	bina_yasi	kat	banyo	label
3473	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-altay-emlakcidan-villa/detay/32367372	399000	ERYAMAN KUTLUTAŞ VİLLALARI METRO 1-2 YE YÜRÜME MESAFESİ MÜSTAKİL	32249-4410	Ankara/Etimesgut/Altay	5	160	23	3	1	2
3478	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-mursel-uluc-emlakcidan-daire/detay/32393411	420000	BORSEM İLKER'DEN MANZARALI LÜKS YAPILI 5+1 TERASLI DUBLEKS	2602-5081	Ankara/Çankaya/Mürsel Uluç	6	300	15	3	2	2
3490	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32361032	330000	Altınoluk Merkezde Doğa İçinde Satılık 2+1 Daire (Özinal'dan)	51109-3130	Balıkesir/Edremit/Altınoluk	3	95	0	2	1	2
3501	https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32399569	975000	KAĞITHANE ORTABAYIR'DA 3+1 FERAH LÜKS SATILIK DAİRE	35838-2381	İstanbul/Kağıthane/Ortabayır	4	170	3	4	2	5
3503	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-keklik-pinari-emlakcidan-daire/detay/32385656	325000	KEKLİK PINARINDA MANZARALI YAPILI ASANSÖRÜ KATTA 3+1 DAİRE	54812-1063	Ankara/Çankaya/Keklik Pınarı	4	160	8	1	2	2
3512	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32365147	680000	SUADİYE 3+1 130 M2 BAĞDAT CAD. YAKIN NEZİH SOKAKTA SATILIK	29305-9530	İstanbul/Kadıköy/Suadiye	4	130	20	3	2	3
3522	https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-atakent-emlakcidan-daire/detay/32376511	975000	ATAKENT YALI MAH SATILIK 4 VE 5 KAT VE ÇATI TERASLI 	100373-21	İzmir/Karşıyaka/Atakent	5	230	5	4	2	5
3528	https://www.hurriyetemlak.com/konut-satilik/izmir-konak-yenidogan-emlakcidan-mustakil-ev/detay/32366390	100000	TANESİ 100.000 TL 2+1 LÜX DAİRE 2 KATI 200.000 TL 	2772-437	İzmir/Konak/Yenidoğan	3	94	10	2	1	0
3529	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-mimar-sinan-emlakcidan-daire/detay/32366373	189000	BURAK EMLAK'TAN DEVLET HASTANESİ YAKINI 3+1 ORTA KAT DAİRE	45889-5960	Ankara/Pursaklar/Mimar Sinan	4	120	6	2	1	1
3530	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-mimar-sinan-emlakcidan-daire/detay/32377790	189000	ELİF EMLAK OFİSİNDEN 4+1 140 M2 YAPILI MASRAFSIZ ÜST KAT	18510-15546	Ankara/Pursaklar/Mimar Sinan	5	145	10	3	2	1
3568	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-emek-emlakcidan-daire/detay/32363503	275000	EMEK DE SATILIK 2+1 KENTSEL DÖNÜŞÜME YATIRIMA UYGUN KATTA KOMBİL	5509-739	Ankara/Çankaya/Emek	3	105	44	2	1	1
3570	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-eryaman-emlakcidan-daire/detay/32388411	190000	''evinbizden''ERLAND RESİDANS'DA EŞYALI 1+1	37957-12613	Ankara/Etimesgut/Eryaman	2	70	2	1	1	1
3572	https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-kucukbakkalkoy-emlakcidan-daire/detay/32375270	490000	ATAŞEHİR, KÜÇÜKBAKKALKÖY SATILIK 2+1 DAİRE 	104663-19	İstanbul/Ataşehir/Küçükbakkalköy	3	85	4	1	1	2
3581	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-merdivenkoy-emlakcidan-daire/detay/32389273	610000	*FİDAN* GÖZTEPE - ŞAİR ARŞİ, YEŞİLLİK İÇİNDE, 145 M2, 3+1 GENİŞ	23474-30099	İstanbul/Kadıköy/Merdivenköy	4	140	25	1	1	3
3586	https://www.hurriyetemlak.com/konut-satilik/izmir-bornova-rafet-pasa-emlakcidan-daire/detay/32372792	325000	Bornova Goldiva Güney'de Yatırımlık 1+1 Satılık Daire 	14241-2292	İzmir/Bornova/Rafet Paşa	2	100	4	1	1	2
3595	https://www.hurriyetemlak.com/konut-satilik/antalya-kepez-teomanpasa-emlakcidan-daire/detay/32384990	258000	TEOMANPAŞA SEMA YAZAR HASTANE YANI 3+1 130m2 İSKANLI 258.000TL	50668-6492	Antalya/Kepez/Teomanpaşa	4	130	6	3	1	1
3596	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-caldiran-emlakcidan-daire/detay/32383567	132000	KEÇİÖREN ÇALDIRAN MAH.DE İKİ DAİRE ATLAS EMLAK DAN	24092-2262	Ankara/Keçiören/Çaldıran	6	185	5	0	2	1
3600	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-karapinar-emlakcidan-daire/detay/32363088	435000	LEVENT'TEN KARAPINAR'DA 4+1, 170M2, KATTA, KOMBİLİ, MANZARALI	36851-7802	Ankara/Çankaya/Karapınar	5	180	9	3	2	2
3603	https://www.hurriyetemlak.com/konut-satilik/mersinicel-yenisehir-50-yil-emlakcidan-bina/detay/32373021	430000	KARİZMA'DAN YENİŞEHİRDE 4 CEPHELİ SATILIK DAİRE	2233-14144	Mersin(İçel)/Yenişehir/50. Yıl	4	220	0	7	2	2
3611	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-osman-temiz-emlakcidan-daire/detay/32368697	290000	 DOĞAN DAN 3+1 SİTE İÇERİSİNDE ASANSÖRLÜ Y.GİRİŞ BALKONLU KOMBİL	16761-22873	Ankara/Çankaya/Osman Temiz	4	138	16	0	1	1
3615	https://www.hurriyetemlak.com/konut-satilik/kocaeli-korfez-yavuz-sultan-selim-emlakcidan-bina/detay/32380657	510000	MESKEN EMLAKTAN KÖRFEZ YAVUZ SELİMDE MÜSTAKİL EV	51016-746	Kocaeli/Körfez/Yavuz Sultan Selim	3	245	25	2	1	3
3637	https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-sirinyali-emlakcidan-daire/detay/32388915	650000	ŞİRİNYALI'DA DOĞALGAZLI, ARAKAT, LÜX YAPILI 170m2 3+1	36064-4135	Antalya/Muratpaşa/Şirinyalı	4	170	17	3	2	3
3640	https://www.hurriyetemlak.com/konut-satilik/aydin-kusadasi-sogucak-emlakcidan-daire/detay/32381784	325000	KUŞADASI'NDA 4+1 GENİŞ BAHÇELİ DENİZ MANZARALI VİLLA	103084-663	Aydın/Kuşadası/Soğucak	5	350	10	0	2	2
3641	https://www.hurriyetemlak.com/konut-satilik/antalya-alanya-tepe-emlakcidan-daire/detay/32370328	315000	ALANYA TEPE MH.FUL MANZARALI SATILIK 2+1 VİLLA TİPİ DUBLEX DAİRE	107321-3	Antalya/Alanya/Tepe	3	95	10	0	1	2
3645	https://www.hurriyetemlak.com/konut-satilik/bursa-gursu-istiklal-sahibinden-daire/detay/32377341	375000	İLK SAHİBİNDEN SATILIK NURİPEK SİTESİ 3+1 ARAKAT KÖŞEBAŞI DAİRE	0-32377341	Bursa/Gürsu/İstiklal	4	150	3	1	2	2
3646	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-atakent-emlakcidan-daire/detay/32390991	330000	SERAY'DAN BANKA BLOKLARINDA PARK MANZARALI FULL YAPILI 3+1	54547-1174	Ankara/Etimesgut/Atakent	4	145	26	7	1	2
3650	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32385817	232000	İncirli Merkezde 3+1 Orta Kat Yapılı Masrafsız Güney Cephe	14431-8164	Ankara/Keçiören/İncirli	4	130	15	2	1	1
3651	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-birlik-emlakcidan-bina/detay/32369822	230000	**FIRSAT YENİ BİNA EŞYALI 2+1 SATILIK DAİRE****	31397-4761	Ankara/Çankaya/Birlik	3	120	0	2	1	1
3659	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-cumhuriyet-emlakcidan-daire/detay/32368763	450000	SOĞANLI ÇELİK HANÇER CD. 5 YILLIK 3+2 140 M2 MASRAFSIZ	107245-27	İstanbul/Bahçelievler/Cumhuriyet	5	150	5	4	2	2
3662	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-toros-emlakcidan-daire/detay/32369915	400000	TOROS MAH.DE 4+1 GENİŞ MERKEZİ KONUMDA KAÇMAZ DAİRE.	4476-26014	Adana/Çukurova/Toros	5	200	10	5	1	2
3666	https://www.hurriyetemlak.com/konut-satilik/zonguldak-merkez-tepebasi-emlakcidan-daire/detay/32365780	187500	Kadın Doğum Hastanesi Yanında Satılık 3+1 Daire	39436-1088	Zonguldak/Merkez/Tepebaşı	4	147	20	3	1	1
3669	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-demetgul-emlakcidan-daire/detay/32361840	88000	DEMETEVLER'DE BATI CEPHE, 3+1, SATILIK, BAHÇE KATI DAİRE	10214-1793	Ankara/Yenimahalle/Demetgül	4	100	30	0	1	0
3675	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-asikpasa-emlakcidan-daire/detay/32395255	515000	AŞIKPAŞA AÇIN CADDESİNDE KATTA TEK DAİRE 220 M2 4+1 SIFIR	43944-2177	Ankara/Çankaya/Aşıkpaşa	5	240	0	1	2	3
3684	https://www.hurriyetemlak.com/konut-satilik/mersinicel-yenisehir-mentes-emlakcidan-daire/detay/32378136	465000	NAR'DA MENTEŞ MH. NEZİH SİTEDE LÜKS HAVUZLU KUSURSUZ 4+1 DAİRE	107221-61	Mersin(İçel)/Yenişehir/Menteş	5	210	4	8	2	2
3687	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32385550	232000	İncirli mah 3+1 Geniş Yapılı Orta Kat Masrafsız Merkezde 	52014-4763	Ankara/Keçiören/İncirli	4	130	15	2	1	1
3691	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32390782	680000	Uygun Fırsat İçi Yeni TERTEMİZ Bahçeli Havuzlu 4+1 İyi Yerde Ful	17468-9580	İstanbul/Beylikdüzü/Adnan Kahveci	5	235	7	1	2	3
3719	https://www.hurriyetemlak.com/konut-satilik/bartin-merkez-orduyeri-emlakcidan-daire/detay/32377128	285000	ORDUYERİ ÇAĞLANYANDA İSKANI ALINMIŞ SATILIK 4 YILLIK 3+1 DAİRE	101651-90	Bartın/Merkez/Orduyeri	4	135	4	4	1	1
3727	https://www.hurriyetemlak.com/konut-satilik/antalya-alanya-oba-emlakcidan-daire/detay/32377830	680000	ALANYA OBA MH LÜX SİTE İÇİ SATILIK 3+1 DUBLEKS DAİRE	107321-9	Antalya/Alanya/Oba	4	180	10	3	2	3
3736	https://www.hurriyetemlak.com/konut-satilik/eskisehir-odunpazari-visnelik-emlakcidan-daire/detay/32393325	380000	GÖKKUŞAĞINDAN ÖĞRETMENLER CADDESİNDE 2+1 GENİŞ FERAH DAİRE	54376-699	Eskişehir/Odunpazarı/Vişnelik	3	95	2	7	1	2
3744	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ayranci-emlakcidan-daire/detay/32363074	1900000	ÇANKAYA PARK SİTESİNDE 6+1 ARA KATTA SATILIK DUBLEKS	1972-3928	Ankara/Çankaya/Ayrancı	7	300	18	18	1	10
3755	https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-meydankavagi-emlakcidan-daire/detay/32367653	375000	Antalya Meydankavağı Lux Site içi Havuz Güvenlik 2+1 bahçe katı	10978-6779	Antalya/Muratpaşa/Meydankavağı	3	90	6	0	1	2
3771	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-yunus-emre-emlakcidan-daire/detay/32391222	300000	 PURSAKLAR'DA SİTEDE MERKEZDE 5.KATTA SATILIK DAİRE BENT'TEN	2703-15271	Ankara/Pursaklar/Yunus Emre	4	120	4	5	2	2
3790	https://www.hurriyetemlak.com/konut-satilik/istanbul-tuzla-aydinli-emlakcidan-daire/detay/32386936	195000	TUZLA AYDINLIda SATILIK 1+1 DAİRE FIRSATI TEFE+TÜFE DERDİ YOK!	36118-12924	İstanbul/Tuzla/Aydınlı	2	61	4	4	1	1
3804	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-elvan-emlakcidan-daire/detay/32383522	185000	 ULAŞ EMLAK ELVANDA 2 DAİRE TEK TAPU ÇİFT CEPHE	1493-11374	Ankara/Etimesgut/Elvan	6	150	15	0	2	1
3809	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-guzelyali-emlakcidan-daire/detay/32377383	570000	TURYAP TAN TURGUT ÖZALDA 4+1 ÇOK TEMİZ CAZİP DAİRE	4476-26045	Adana/Çukurova/Güzelyalı	5	210	20	9	1	3
3814	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-feneryolu-emlakcidan-daire/detay/32368299	790000	GÖZTEPE SGK VE MARMARA ÜNİVERSİTESİ KARŞISI KAÇIRILMAYACAK DAİRE	2137-21696	İstanbul/Kadıköy/Feneryolu	4	120	0	6	2	4
3818	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-yesilevler-emlakcidan-daire/detay/32369688	345000	SÜLÜNOĞLU GAYRİMENKUL'DEN SİTE İÇİNDE SATILIK 4+1 DAİRE	33697-3469	Ankara/Yenimahalle/Yeşilevler	5	160	4	0	2	2
3821	https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-bahcelievler-emlakcidan-daire/detay/32371783	960000	KARŞIYAKA BAHÇELİEVLERDE 5+2 400 M2 SATILIK DAİRE	40322-3138	İzmir/Karşıyaka/Bahçelievler	7	400	16	4	3	5
3823	https://www.hurriyetemlak.com/konut-satilik/denizli-merkez-servergazi-emlakcidan-bina/detay/32363154	335000	PRESTİJDEN SERVERGAZİDE SİTE İÇERİSİNDE MASRAFSIZ ARA KAT 	50083-5252	Denizli/Merkez/Servergazi	3	138	12	3	1	2
3840	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32390892	295000	ALTINORAN BÜYÜK TİP 1+1 GÖL MANZARALI	31397-4875	Ankara/Çankaya/İlkbahar	2	83	1	2	1	1
3852	https://www.hurriyetemlak.com/konut-satilik/istanbul-cekmekoy-merkez-emlakcidan-villa/detay/32389795	5900000	ÇEKMEKÖY DE EŞSİZ KONUMDA ,DOĞAYLA İÇİÇE SATILIK HARİKA VİLLA 	55247-4409	İstanbul/Çekmeköy/Merkez	7	410	5	0	5	10
3855	https://www.hurriyetemlak.com/konut-satilik/antalya-kepez-safak-emlakcidan-bina/detay/32360913	215000	ŞAFAK MEVKİNDE 2+1 SATILIK DAİRE	50751-3877	Antalya/Kepez/Şafak	3	100	2	1	1	1
3862	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-emek-emlakcidan-daire/detay/32391913	445000	GARDENDEN EMEK BİŞKEK CADDE ÜZERİ FULL BAKIMLI KATTA ÖN CEPHE	2250-794	Ankara/Çankaya/Emek	4	115	25	3	1	2
3876	https://www.hurriyetemlak.com/konut-satilik/izmir-bayrakli-75-yil-sahibinden-daire/detay/32366990	600000	DENIZ MANZARALI GUVENLIKLI SITEDE FERAH TEMIZ MÜLK SAHIBINDEN 	0-32366990	İzmir/Bayraklı/75. Yıl	4	156	13	0	2	3
3885	https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-tellidere-emlakcidan-daire/detay/32383228	190000	TELLİDERE BLV KIZ BAKKAL CVR BAĞIMSIZ MUTFAK 2+1+ÇB LÜX DAİRE	1186-4432	Adana/Seyhan/Tellidere	3	125	0	4	2	1
3886	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32400769	239000	LEVENT'TEN DİKMEN CADDESİ ÜZERİNDE,2+1,90 M2,FULL YAPILI,KOMBİLİ	36851-7864	Ankara/Çankaya/Harbiye	3	100	19	3	1	1
3889	https://www.hurriyetemlak.com/konut-satilik/samsun-canik-belediye-evleri-emlakcidan-daire/detay/32361912	84000	satılık daire canik belediye evleri 3+1 130 M2 çavuşoğlun'dan	107468-7	Samsun/Canik/Belediye Evleri	4	135	15	0	1	0
3890	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-bati-sitesi-emlakcidan-daire/detay/32377129	310000	SİBEL EMLAK'TAN BATIKENT BATI SİTESİ MAH LÜKS 3+1 DAİRE 360 SAN	44924-7073	Ankara/Yenimahalle/Batı Sitesi	4	130	25	2	1	2
3901	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32371892	375000	ALTINOLUK GÜNAY EMLAKTAN MERKEZDE DENİZE YAKIN KAT DUBLEKSİ	25542-1820	Balıkesir/Edremit/Altınoluk	4	165	20	3	2	2
3910	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-istasyon-emlakcidan-daire/detay/32374765	145000	ANKARA ETİMESGUT İSTASYON MAH ARA KATTA SATILIK 2+1 DAİRE	28851-11815	Ankara/Etimesgut/İstasyon	3	95	15	1	1	1
3911	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32399919	300000	ALTINOLUK GÜNAY EMLAKTAN MERKEZDE SATILIK 2+1 DAİRE	25542-1859	Balıkesir/Edremit/Altınoluk	3	90	24	2	1	2
3919	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/32363467	499000	Bağlıca Satılık 4+1 180 m2 Katta Full Yapılı IRMAK GYD	28880-1992	Ankara/Etimesgut/Bağlıca	5	188	0	6	2	2
3929	https://www.hurriyetemlak.com/konut-satilik/izmir-menderes-cukuralti-emlakcidan-yazlik/detay/32394117	750000	Özdere,KILIÇ EMLAK,Çukuraltı Merkezde,Bağımsız Tek Yazlık Villa	26940-3003	İzmir/Menderes/Çukuraltı	4	120	1	0	2	4
3941	https://www.hurriyetemlak.com/konut-satilik/istanbul-kucukcekmece-yesilova-emlakcidan-daire/detay/32371354	750000	++ÇEVREM++ÖZEL YAPIM ULTRA LÜKS KREDİLİ SATILIK DUBLEK	19164-18284	İstanbul/Küçükçekmece/Yeşilova	4	170	3	2	2	4
3942	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32392587	175000	KEÇİÖREN İNCİRLİDE MERKEZİ KONUMDA SATILIK DAİRE	1427-5142	Ankara/Keçiören/İncirli	4	100	33	0	1	1
3943	https://www.hurriyetemlak.com/konut-satilik/izmir-seferihisar-mersin-alani-emlakcidan-daire/detay/32371431	300000	Ürkmez,KILIÇ EMLAK,Denize 200 m,Merkezde,Satılık,Daire	26940-2979	İzmir/Seferihisar/Mersin Alanı	3	80	2	2	1	2
3944	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-akpinar-emlakcidan-daire/detay/32362116	700000	ÇÖZÜMDEN AKPINARDA FULL ÇİFT MUTFAKLI YAPILI 250M2 7+1 DUBLEKS	13407-3741	Ankara/Çankaya/Akpınar	8	250	15	0	1	4
3948	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sehit-cevdet-ozdemir-emlakcidan-daire/detay/32376237	380000	 Ünlüm Emlaktan Dikmen Öveçlerde Acil Satılık 3+1 Daire	55818-1480	Ankara/Çankaya/Şehit Cevdet Özdemir	4	145	13	2	1	2
3961	https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-selamiali-emlakcidan-daire/detay/32363926	470000	PELEN EMLAKTAN SELAMİALİ MAHALLESİNDE 3.KAT 2+1 OTOPARKLI	54244-28	İstanbul/Üsküdar/Selamiali	3	90	35	3	1	2
3963	https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-bahcesehir-1-kisim-emlakcidan-daire/detay/32382119	750000	BAHÇEŞEHİRPARK (HİLLPARK) DA BAHÇE KULLANIMLI SATILIK 2+1 DAİRE	32345-8609	İstanbul/Başakşehir/Bahçeşehir 1. Kısım	3	137	9	0	2	4
3976	https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-guzeloba-emlakcidan-daire/detay/32364577	210000	GÜZELOBA SERA HOTEL KARŞISI GENİŞ 1+1 BAHÇE KULANIMLI SATILIK	28488-2739	Antalya/Muratpaşa/Güzeloba	2	80	8	0	1	1
3987	https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-murat-reis-emlakcidan-daire/detay/32371134	875000	ÜSKÜDAR BAĞLARBAŞI SATILIK 4+1 LÜKS SIFIR DUBLEKS	55247-4400	İstanbul/Üsküdar/Murat Reis	5	165	0	0	2	4
3989	https://www.hurriyetemlak.com/konut-satilik/mersinicel-yenisehir-hurriyet-emlakcidan-daire/detay/32381937	312000	HÜRRİYETTE 3+1 DOĞALGAZLI 200m2 CEPHELERİ AÇIK SATILIK LÜX DAİRE	103861-124	Mersin(İçel)/Yenişehir/Hürriyet	4	200	10	1	2	2
3992	https://www.hurriyetemlak.com/konut-satilik/ankara-golbasi-bahcelievler-emlakcidan-villa/detay/32396792	1320000	GÖLBAŞI UMUT PARK SİTESİN DE GÖL MANZARALI,TERASLI SATILIK VİLLA	30001-5033	Ankara/Gölbaşı/Bahçelievler	8	500	5	0	4	7
3996	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-huzur-emlakcidan-daire/detay/32400946	170000	Öveçler Lizbon Caddesi Huzur Mahallesinde Satılık Kelepir 3+1 	5338-5625	Ankara/Çankaya/Huzur	4	120	15	0	1	1
4009	https://www.hurriyetemlak.com/konut-satilik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32390085	1440000	GÖKTÜRK REMAX GERÇEK'ten GÖKMAHAL'de 175m2NET 3+1 SATILIK DAİRE	45840-2430	İstanbul/Eyüp/Göktürk Merkez	4	195	8	2	2	7
4019	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-seyh-samil-emlakcidan-daire/detay/32369604	265000	WEC SEÇKİNDEN RUŞEN PARK'TA 7/24 ÖZEL GÜVENLİKLİ 3+1 GÜNEY-DOĞU	16744-17751	Ankara/Etimesgut/Şeyh Şamil	4	130	7	1	1	1
4020	https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-sirinyali-emlakcidan-daire/detay/32377038	600000	ŞİRİNYALI'DA SİTEDE, KATTA, DOĞALGAZLI, GENİŞ, MASRAFSIZ 3+1	36064-4105	Antalya/Muratpaşa/Şirinyalı	4	165	16	1	1	3
4023	https://www.hurriyetemlak.com/konut-satilik/izmir-konak-guzelyali-emlakcidan-daire/detay/32380770	399000	MİTHATPAŞA CADDE YAKINI, DOĞALGAZLI, TADİLATLI 2+1 SATILIK DAİRE	54684-1847	İzmir/Konak/Güzelyalı	3	130	25	5	1	2
4025	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-yurt-emlakcidan-daire/detay/32369362	395000	TURYAP'TAN YURT MH SİTE İÇİ DOĞALGAZLI 4+1 EXTRALI DAİRE	4476-26001	Adana/Çukurova/Yurt	5	210	10	14	2	2
4041	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32371858	550000	ACİLLLLL !!!! KOZYATAĞI METRO'YA YAKIN GENİŞ 3+1 SATILIK DAİRE	34722-4870	İstanbul/Kadıköy/19 Mayıs	4	125	28	6	1	3
4045	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-gaziosmanpasa-emlakcidan-daire/detay/32374355	520000	GOP TA İÇİ YAPILI 3+1 170 M2 SATILIK DAİRE	2424-2000	Ankara/Çankaya/Gaziosmanpaşa	4	180	25	0	2	3
4057	https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-bahcelievler-emlakcidan-daire/detay/32376938	3420000	ÇENGELKÖY NAZENİN KONAKLARINDA MUHTEŞEM 5.5+2 382 m2!!!	2924-36820	İstanbul/Üsküdar/Bahçelievler	7	382	0	4	3	10
4068	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-senyuva-emlakcidan-daire/detay/32366319	49000	49.000 TL Peşin 890 TL Taksitle! Kredi yok! FAİZ YOK! Kefil YOK!	2414-1851	Ankara/Keçiören/Şenyuva	4	116	0	0	1	0
4070	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkadim-emlakcidan-daire/detay/32378251	445000	METEDEN DİKMEN ZİRAAT BANKASI ARKASI DUBLEKS	14984-1760	Ankara/Çankaya/İlkadım	5	225	20	4	2	2
4072	https://www.hurriyetemlak.com/konut-satilik/balikesir-altieylul-plevne-emlakcidan-daire/detay/32362772	270000	 ZİRVE EMLAK'TAN PLEVNE MAH. SATILIK 3+1 ARA KAT DAİRE	103198-170	Balıkesir/Altıeylül/Plevne	4	130	20	3	1	1
4080	https://www.hurriyetemlak.com/konut-satilik/istanbul-kartal-petrolis-emlakcidan-daire/detay/32378484	329000	Kartal Petroliş Mahallesi Satılık 3+1 Daire Arakat	54247-15430	İstanbul/Kartal/Petroliş	4	120	19	3	1	2
4083	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32361407	495000	Altınoluk Doyuran Altında Denize Tam Sıfır 3+1 Dubleks Daire	51109-3134	Balıkesir/Edremit/Altınoluk	4	115	25	1	1	2
4084	https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32372446	295000	TELSİZLER'DE 2+1 120m2 İSKANLI SATILIK DAİRE A EMLAK'TAN	45186-3112	İstanbul/Kağıthane/Telsizler	3	120	4	0	1	1
4095	https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-genclik-emlakcidan-bina/detay/32393302	300000	ANTALYADA IŞIKLAR CADDESİ YANI İÇİ MASRAFSIZ SATILIK 2+1 DAİRE	16330-2541	Antalya/Muratpaşa/Gençlik	3	130	20	4	1	2
4098	https://www.hurriyetemlak.com/konut-satilik/istanbul-eyup-mimarsinan-emlakcidan-daire/detay/32361568	850000	Diamond dan Elmas Teras Sitesinde Satılık 2+1 Bahçe Dubleksi	33208-4517	İstanbul/Eyüp/Mimarsinan	3	158	0	0	2	4
4112	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-huzurevleri-emlakcidan-daire/detay/32363551	289000	TURYAPTAN HUZUREVLERİNDE 4+1 FULL EKSTRALI KAÇMAZZZ	4476-25971	Adana/Çukurova/Huzurevleri	5	210	10	11	2	1
4117	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-erzurum-emlakcidan-daire/detay/32368333	224000	CEBECİ STADI YAKINI SOYSAL SK. ARAKAT 100m2 3+1 EŞYALI SATILIK D	2800-2336	Ankara/Çankaya/Erzurum	4	100	15	3	1	1
4120	https://www.hurriyetemlak.com/konut-satilik/kocaeli-cayirova-inonu-sahibinden-daire/detay/32367581	330000	ACİL!!! KULLANIŞLI DUBLEKS	0-32367581	Kocaeli/Çayırova/İnönü	5	150	4	0	2	2
4121	https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-gorukle-emlakcidan-daire/detay/32366543	160000	ELFİ DEN GÖRÜKLE MERKEZ ANI SİTESİ SATILIK EŞYALI KİRACILI 2+1	49157-16301	Bursa/Nilüfer/Görükle	3	65	7	4	1	1
4128	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-tevfik-ileri-emlakcidan-daire/detay/32390232	320000	 PURSAKLAR SATILIK DAİRE SİTEDE 4+1 BENT EMLAK	2703-15267	Ankara/Pursaklar/Tevfik İleri	5	170	0	1	2	2
